Time [z = 50.000 mm: Temperature] ((min)),Temperature [z = 50.000 mm: Temperature] ((C)),Time [z = 49.990 mm: Temperature 1] ((min)),Temperature [z = 49.990 mm: Temperature 1] ((C)),Time [z = 49.521 mm: Temperature 2] ((min)),Temperature [z = 49.521 mm: Temperature 2] ((C)),Time [z = 48.125 mm: Temperature 3] ((min)),Temperature [z = 48.125 mm: Temperature 3] ((C)),Time [z = 46.250 mm: Temperature 4] ((min)),Temperature [z = 46.250 mm: Temperature 4] ((C)),Time [z = 44.375 mm: Temperature 5] ((min)),Temperature [z = 44.375 mm: Temperature 5] ((C)),Time [z = 42.500 mm: Temperature 6] ((min)),Temperature [z = 42.500 mm: Temperature 6] ((C)),Time [z = 40.625 mm: Temperature 7] ((min)),Temperature [z = 40.625 mm: Temperature 7] ((C)),Time [z = 38.750 mm: Temperature 8] ((min)),Temperature [z = 38.750 mm: Temperature 8] ((C)),Time [z = 36.875 mm: Temperature 9] ((min)),Temperature [z = 36.875 mm: Temperature 9] ((C)),Time [z = 35.000 mm: Temperature 10] ((min)),Temperature [z = 35.000 mm: Temperature 10] ((C)),Time [z = 33.125 mm: Temperature 11] ((min)),Temperature [z = 33.125 mm: Temperature 11] ((C)),Time [z = 31.250 mm: Temperature 12] ((min)),Temperature [z = 31.250 mm: Temperature 12] ((C)),Time [z = 29.375 mm: Temperature 13] ((min)),Temperature [z = 29.375 mm: Temperature 13] ((C)),Time [z = 27.500 mm: Temperature 14] ((min)),Temperature [z = 27.500 mm: Temperature 14] ((C)),Time [z = 25.625 mm: Temperature 15] ((min)),Temperature [z = 25.625 mm: Temperature 15] ((C)),Time [z = 23.750 mm: Temperature 16] ((min)),Temperature [z = 23.750 mm: Temperature 16] ((C)),Time [z = 21.875 mm: Temperature 17] ((min)),Temperature [z = 21.875 mm: Temperature 17] ((C)),Time [z = 20.479 mm: Temperature 18] ((min)),Temperature [z = 20.479 mm: Temperature 18] ((C)),Time [z = 20.010 mm: Temperature 19] ((min)),Temperature [z = 20.010 mm: Temperature 19] ((C)),Time [z = 19.990 mm: Temperature 20] ((min)),Temperature [z = 19.990 mm: Temperature 20] ((C)),Time [z = 19.573 mm: Temperature 21] ((min)),Temperature [z = 19.573 mm: Temperature 21] ((C)),Time [z = 18.333 mm: Temperature 22] ((min)),Temperature [z = 18.333 mm: Temperature 22] ((C)),Time [z = 16.667 mm: Temperature 23] ((min)),Temperature [z = 16.667 mm: Temperature 23] ((C)),Time [z = 15.000 mm: Temperature 24] ((min)),Temperature [z = 15.000 mm: Temperature 24] ((C)),Time [z = 13.333 mm: Temperature 25] ((min)),Temperature [z = 13.333 mm: Temperature 25] ((C)),Time [z = 11.667 mm: Temperature 26] ((min)),Temperature [z = 11.667 mm: Temperature 26] ((C)),Time [z = 10.000 mm: Temperature 27] ((min)),Temperature [z = 10.000 mm: Temperature 27] ((C)),Time [z = 8.333 mm: Temperature 28] ((min)),Temperature [z = 8.333 mm: Temperature 28] ((C)),Time [z = 6.667 mm: Temperature 29] ((min)),Temperature [z = 6.667 mm: Temperature 29] ((C)),Time [z = 5.000 mm: Temperature 30] ((min)),Temperature [z = 5.000 mm: Temperature 30] ((C)),Time [z = 3.333 mm: Temperature 31] ((min)),Temperature [z = 3.333 mm: Temperature 31] ((C)),Time [z = 1.667 mm: Temperature 32] ((min)),Temperature [z = 1.667 mm: Temperature 32] ((C)),Time [z = 0.427 mm: Temperature 33] ((min)),Temperature [z = 0.427 mm: Temperature 33] ((C)),Time [z = 0.010 mm: Temperature 34] ((min)),Temperature [z = 0.010 mm: Temperature 34] ((C)),Time [z = 0.000 mm: Temperature 35] ((min)),Temperature [z = 0.000 mm: Temperature 35] ((C))
207.367773,71.3459862,207.367773,71.3693836,207.367773,72.4387799,207.367773,75.4337681,207.367773,79.061251,207.367773,82.180874,207.367773,84.7926956,207.367773,86.8967678,207.367773,88.4931338,207.367773,89.581827,207.367773,90.1628695,207.367773,90.2362712,207.367773,89.8020299,207.367773,88.8601308,207.367773,87.4105475,207.367773,85.4532427,207.367773,82.9881696,207.367773,80.0152736,207.367773,77.5077571,207.367773,76.6020201,207.367773,76.5811342,207.367773,76.5378553,207.367773,76.3919885,207.367773,76.1605902,207.367773,75.8836492,207.367773,75.5611654,207.367773,75.1931385,207.367773,74.7795682,207.367773,74.3204541,207.367773,73.8157959,207.367773,73.2655934,207.367773,72.6698462,207.367773,72.0285539,207.367773,71.5251371,207.367773,71.3502424,207.367773,71.3459862
207.65367,70.4663038,207.65367,70.4897018,207.65367,71.5591258,207.65367,74.5541956,207.65367,78.1817843,207.65367,81.3015054,207.65367,83.913414,207.65367,86.0175589,207.65367,87.6139807,207.65367,88.7027109,207.65367,89.2837702,207.65367,89.357168,207.65367,88.9229021,207.65367,87.9809586,207.65367,86.5313128,207.65367,84.5739295,207.65367,82.1087648,207.65367,79.1357673,207.65367,76.6281712,207.65367,75.7224069,207.65367,75.7015204,207.65367,75.6582403,207.65367,75.5123698,207.65367,75.2809663,207.65367,75.0040201,207.65367,74.6815308,207.65367,74.3134983,207.65367,73.8999222,207.65367,73.4408022,207.65367,72.9361381,207.65367,72.3859295,207.65367,71.7901762,207.65367,71.1488777,207.65367,70.6454564,207.65367,70.4705601,207.65367,70.4663038
207.86642,69.8116885,207.86642,69.8350869,207.86642,70.9045304,207.86642,73.8996576,207.86642,77.527321,207.86642,80.6471114,207.86642,83.2590814,207.86642,85.3632775,207.86642,86.9597388,207.86642,88.0484951,207.86642,88.6295662,207.86642,88.7029612,207.86642,88.2686779,207.86642,87.3267032,207.86642,85.8770132,207.86642,83.9195746,207.86642,81.4543453,207.86642,78.4812762,207.86642,75.9736239,207.86642,75.0678403,207.86642,75.0469534,207.86642,75.0036724,207.86642,74.8577993,207.86642,74.6263922,207.86642,74.3494422,207.86642,74.0269491,207.86642,73.6589126,207.86642,73.2453324,207.86642,72.7862083,207.86642,72.28154,207.86642,71.7313271,207.86642,71.1355695,207.86642,70.4942667,207.86642,69.9908421,207.86642,69.8159447,207.86642,69.8116885
208.119241,69.0337754,208.119241,69.0571743,208.119241,70.1266398,208.119241,73.121832,208.119241,76.7495797,208.119241,79.8694483,208.119241,82.4814876,208.119241,84.5857417,208.119241,86.1822475,208.119241,87.2710332,208.119241,87.8521178,208.119241,87.9255096,208.119241,87.4912067,208.119241,86.5491966,208.119241,85.0994569,208.119241,83.1419558,208.119241,80.6766534,208.119241,77.7035034,208.119241,75.1957877,208.119241,74.2899823,208.119241,74.2690949,208.119241,74.2258129,208.119241,74.0799369,208.119241,73.8485257,208.119241,73.5715715,208.119241,73.2490741,208.119241,72.8810331,208.119241,72.4674483,208.119241,72.0083195,208.119241,71.5036464,208.119241,70.9534287,208.119241,70.3576662,208.119241,69.7163585,208.119241,69.2129303,208.119241,69.0380317,208.119241,69.0337754
208.332963,68.37617,208.332963,68.3995693,208.332963,69.4690526,208.332963,72.464297,208.332963,76.0921125,208.332963,79.2120441,208.332963,81.8241391,208.332963,83.9284398,208.332963,85.5249814,208.332963,86.6137908,208.332963,87.1948861,208.332963,87.2682754,208.332963,86.8339568,208.332963,85.8919183,208.332963,84.4421385,208.332963,82.484587,208.332963,80.019226,208.332963,77.0460109,208.332963,74.5382441,208.332963,73.6324212,208.332963,73.6115334,208.332963,73.5682507,208.332963,73.4223723,208.332963,73.1909578,208.332963,72.9140002,208.332963,72.5914993,208.332963,72.2234547,208.332963,71.8098662,208.332963,71.3507337,208.332963,70.8460567,208.332963,70.2958352,208.332963,69.7000687,208.332963,69.0587571,208.332963,68.5553259,208.332963,68.3804263,208.332963,68.37617
208.58636,67.5964877,208.58636,67.6198874,208.58636,68.6893906,208.58636,71.6846939,208.58636,75.3125859,208.58636,78.4325884,208.58636,81.0447462,208.58636,83.1490994,208.58636,84.7456813,208.58636,85.8345175,208.58636,86.415625,208.58636,86.4890114,208.58636,86.054675,208.58636,85.1126045,208.58636,83.6627795,208.58636,81.7051714,208.58636,79.2397442,208.58636,76.2664558,208.58636,73.7586314,208.58636,72.8527888,208.58636,72.8319006,208.58636,72.788617,208.58636,72.6427359,208.58636,72.4113178,208.58636,72.1343563,208.58636,71.8118514,208.58636,71.4438028,208.58636,71.0302102,208.58636,70.5710733,208.58636,70.0663921,208.58636,69.5161662,208.58636,68.9203953,208.58636,68.2790793,208.58636,67.7756448,208.58636,67.6007441,208.58636,67.5964877
208.841782,66.8105723,208.841782,66.8339724,208.841782,67.9034947,208.841782,70.8988542,208.841782,74.5268192,208.841782,77.6468894,208.841782,80.2591072,208.841782,82.3635106,208.841782,83.960131,208.841782,85.0489926,208.841782,85.6301117,208.841782,85.7034954,208.841782,85.269142,208.841782,84.3270409,208.841782,82.8771728,208.841782,80.9195106,208.841782,78.4540202,208.841782,75.4806618,208.841782,72.9727826,208.841782,72.0669211,208.841782,72.0460324,208.841782,72.002748,208.841782,71.8568644,208.841782,71.6254427,208.841782,71.3484776,208.841782,71.0259689,208.841782,70.6579164,208.841782,70.2443198,208.841782,69.785179,208.841782,69.2804936,208.841782,68.7302635,208.841782,68.1344884,208.841782,67.4931681,208.841782,66.9897305,208.841782,66.8148287,208.841782,66.8105723
209.051932,66.1639592,209.051932,66.1873596,209.051932,67.2568969,209.051932,70.2523003,209.051932,73.8803224,209.051932,77.0004455,209.051932,79.6127102,209.051932,81.7171528,209.051932,83.3138033,209.051932,84.4026849,209.051932,84.983813,209.051932,85.0571946,209.051932,84.622828,209.051932,83.680703,209.051932,82.2308012,209.051932,80.2730966,209.051932,77.8075568,209.051932,74.8341437,209.051932,72.3262215,209.051932,71.4203453,209.051932,71.3994563,209.051932,71.3561712,209.051932,71.2102856,209.051932,70.9788612,209.051932,70.7018932,209.051932,70.3793816,209.051932,70.011326,209.051932,69.5977263,209.051932,69.1385823,209.051932,68.6338937,209.051932,68.0836604,209.051932,67.487882,209.051932,66.8465584,209.051932,66.3431183,209.051932,66.1682156,209.051932,66.1639592
209.307903,65.3763538,209.307903,65.3997546,209.307903,66.4693092,209.307903,69.4647636,209.307903,73.0928518,209.307903,76.2130362,209.307903,78.8253554,209.307903,80.9298434,209.307903,82.5265288,209.307903,83.6154335,209.307903,84.1965722,209.307903,84.2699512,209.307903,83.8355693,209.307903,82.8934165,209.307903,81.4434756,209.307903,79.485722,209.307903,77.020125,209.307903,74.0466484,209.307903,71.5386764,209.307903,70.6327831,209.307903,70.6118937,209.307903,70.5686079,209.307903,70.42272,209.307903,70.1912923,209.307903,69.9143211,209.307903,69.591806,209.307903,69.2237469,209.307903,68.8101437,209.307903,68.350996,209.307903,67.8463036,209.307903,67.2960665,209.307903,66.7002843,209.307903,66.0589569,209.307903,65.5555139,209.307903,65.3806103,209.307903,65.3763538
209.54405,64.6497485,209.54405,64.6731496,209.54405,65.7427192,209.54405,68.7382182,209.54405,72.3663643,209.54405,75.4866024,209.54405,78.098969,209.54405,80.2034968,209.54405,81.8002127,209.54405,82.8891377,209.54405,83.4702855,209.54405,83.5436625,209.54405,83.109267,209.54405,82.16709,209.54405,80.717115,209.54405,78.7593185,209.54405,76.2936713,209.54405,73.3201392,209.54405,70.8121238,209.54405,69.9062155,209.54405,69.8853258,209.54405,69.8420393,209.54405,69.6961493,209.54405,69.4647189,209.54405,69.1877448,209.54405,68.8652267,209.54405,68.4971646,209.54405,68.0835581,209.54405,67.6244072,209.54405,67.1197116,209.54405,66.5694712,209.54405,65.9736857,209.54405,65.3323548,209.54405,64.8289093,209.54405,64.6540049,209.54405,64.6497485
209.774473,63.9407562,209.774473,63.9641576,209.774473,65.0337413,209.774473,68.0292816,209.774473,71.6574814,209.774473,74.7777692,209.774473,77.3901801,209.774473,79.4947447,209.774473,81.091489,209.774473,82.1804327,209.774473,82.7615891,209.774473,82.834964,209.774473,82.4005561,209.774473,81.4583566,209.774473,80.0083498,209.774473,78.0505135,209.774473,75.5848199,209.774473,72.6112363,209.774473,70.1031804,209.774473,69.1972583,209.774473,69.1763682,209.774473,69.1330811,209.774473,68.9871893,209.774473,68.7557563,209.774473,68.4787795,209.774473,68.1562586,209.774473,67.7881936,209.774473,67.3745843,209.774473,66.9154304,209.774473,66.4107318,209.774473,65.8604882,209.774473,65.2646996,209.774473,64.6233657,209.774473,64.1199178,209.774473,63.9450126,209.774473,63.9407562
210.009872,63.2164508,210.009872,63.2398525,210.009872,64.3094498,210.009872,67.3050303,210.009872,70.9332822,210.009872,74.0536185,210.009872,76.6660722,210.009872,78.7706727,210.009872,80.3674445,210.009872,81.4564064,210.009872,82.0375711,210.009872,82.110944,210.009872,81.676524,210.009872,80.7343027,210.009872,79.2842651,210.009872,77.3263901,210.009872,74.8606513,210.009872,71.8870177,210.009872,69.3789225,210.009872,68.472987,210.009872,68.4520966,210.009872,68.4088089,210.009872,68.2629153,210.009872,68.0314797,210.009872,67.7545003,210.009872,67.4319767,210.009872,67.063909,210.009872,66.6502968,210.009872,66.19114,210.009872,65.6864384,210.009872,65.1361919,210.009872,64.5404003,210.009872,63.8990633,210.009872,63.3956132,210.009872,63.2207073,210.009872,63.2164508
210.240594,62.5065377,210.240594,62.5299397,210.240594,63.5995497,210.240594,66.5951676,210.240594,70.2234682,210.240594,73.3438496,210.240594,75.9563433,210.240594,78.0609772,210.240594,79.6577746,210.240594,80.7467536,210.240594,81.3279259,210.240594,81.4012971,210.240594,80.9668658,210.240594,80.0246241,210.240594,78.5745577,210.240594,76.6166467,210.240594,74.1508658,210.240594,71.1771855,210.240594,68.6690538,210.240594,67.7631057,210.240594,67.742215,210.240594,67.6989267,210.240594,67.5530314,210.240594,67.3215935,210.240594,67.0446116,210.240594,66.7220856,210.240594,66.3540152,210.240594,65.9404004,210.240594,65.4812409,210.240594,64.9765366,210.240594,64.4262873,210.240594,63.8304929,210.240594,63.1891531,210.240594,62.6857009,210.240594,62.5107942,210.240594,62.5065377
210.50924,61.6799323,210.50924,61.7033346,210.50924,62.7729587,210.50924,65.7686179,210.50924,69.3969722,210.50924,72.5174033,210.50924,75.1299411,210.50924,77.2346118,210.50924,78.8314376,210.50924,79.9204353,210.50924,80.5016162,210.50924,80.5749853,210.50924,80.1405415,210.50924,79.1982773,210.50924,77.7481793,210.50924,75.7902285,210.50924,73.3244011,210.50924,70.3506694,210.50924,67.8424973,210.50924,66.9365353,210.50924,66.9156443,210.50924,66.8723554,210.50924,66.7264583,210.50924,66.4950178,210.50924,66.2180332,210.50924,65.8955044,210.50924,65.5274312,210.50924,65.1138134,210.50924,64.654651,210.50924,64.1499436,210.50924,63.5996913,210.50924,63.0038937,210.50924,62.3625508,210.50924,61.8590963,210.50924,61.6841888,210.50924,61.6799323
210.762637,60.90025,210.762637,60.9236525,210.762637,61.9932891,210.762637,64.9889852,210.762637,68.6173873,210.762637,71.7378628,210.762637,74.3504398,210.762637,76.4551435,210.762637,78.0519945,210.762637,79.1410089,210.762637,79.7221974,210.762637,79.7955647,210.762637,79.3611098,210.762637,78.4188256,210.762637,76.9686993,210.762637,75.010713,210.762637,72.5448443,210.762637,69.5710667,210.762637,67.0628586,210.762637,66.1568842,210.762637,66.135993,210.762637,66.0927035,210.762637,65.9468047,210.762637,65.7153619,210.762637,65.4383749,210.762637,65.1158437,210.762637,64.7477679,210.762637,64.3341475,210.762637,63.8749824,210.762637,63.3702724,210.762637,62.8200173,210.762637,62.224217,210.762637,61.5828713,210.762637,61.0794147,210.762637,60.9045065,210.762637,60.90025
210.975387,60.2456346,210.975387,60.2690374,210.975387,61.3386839,210.975387,64.3344094,210.975387,67.9628497,210.975387,71.0833607,210.975387,73.6959692,210.975387,75.800699,210.975387,77.3975702,210.975387,78.486598,210.975387,79.0677925,210.975387,79.1411585,210.975387,78.7066947,210.975387,77.7643944,210.975387,76.3142456,210.975387,74.356231,210.975387,71.8903291,210.975387,68.9165149,210.975387,66.408278,210.975387,65.5022938,210.975387,65.4814023,210.975387,65.4381125,210.975387,65.2922123,210.975387,65.0607677,210.975387,64.7837788,210.975387,64.4612455,210.975387,64.0931677,210.975387,63.6795453,210.975387,63.220378,210.975387,62.7156658,210.975387,62.1654086,210.975387,61.5696061,210.975387,60.9282581,210.975387,60.4247999,210.975387,60.2498912,210.975387,60.2456346
211.228209,59.4677215,211.228209,59.4911245,211.228209,60.5607824,211.228209,63.5565411,211.228209,67.1850246,211.228209,70.3055756,211.228209,72.9182195,211.228209,75.022979,211.228209,76.619873,211.228209,77.7089159,211.228209,78.2901173,211.228209,78.3634816,211.228209,77.9290078,211.228209,76.9866894,211.228209,75.5365151,211.228209,73.5784685,211.228209,71.1125292,211.228209,68.1386736,211.228209,65.6304043,211.228209,64.7244089,211.228209,64.7035172,211.228209,64.6602268,211.228209,64.5143251,211.228209,64.2828784,211.228209,64.0058874,211.228209,63.6833519,211.228209,63.3152718,211.228209,62.901647,211.228209,62.4424774,211.228209,61.9377627,211.228209,61.387503,211.228209,60.791698,211.228209,60.1503476,211.228209,59.6468874,211.228209,59.4719781,211.228209,59.4677215
211.441931,58.8101162,211.441931,58.8335193,211.441931,59.9031863,211.441931,62.8989717,211.441931,66.5274899,211.441931,69.6480731,211.441931,72.2607456,211.441931,74.365529,211.441931,75.9624412,211.441931,77.0514963,211.441931,77.6327032,211.441931,77.7060662,211.441931,77.2715843,211.441931,76.3292514,211.441931,74.8790566,211.441931,72.9209842,211.441931,70.4550149,211.441931,67.481126,211.441931,64.9728305,211.441931,64.0668262,211.441931,64.0459343,211.441931,64.0026435,211.441931,63.8567406,211.441931,63.6252922,211.441931,63.3482994,211.441931,63.0257621,211.441931,62.6576802,211.441931,62.2440535,211.441931,61.784882,211.441931,61.2801654,211.441931,60.7299037,211.441931,60.1340967,211.441931,59.4927442,211.441931,58.9892826,211.441931,58.8143727,211.441931,58.8101162
211.695327,58.0304338,211.695327,58.0538372,211.695327,59.1235144,211.695327,62.11933,211.695327,65.7478873,211.695327,68.8685068,211.695327,71.4812114,211.695327,73.5860217,211.695327,75.1829546,211.695327,76.2720233,211.695327,76.8532364,211.695327,76.926598,211.695327,76.492107,211.695327,75.5497577,211.695327,74.0995398,211.695327,72.1414384,211.695327,69.6754352,211.695327,66.7015088,211.695327,64.1931839,211.695327,63.2871694,211.695327,63.2662773,211.695327,63.2229861,211.695327,63.0770818,211.695327,62.8456315,211.695327,62.5686368,211.695327,62.2460975,211.695327,61.8780135,211.695327,61.4643847,211.695327,61.0052109,211.695327,60.5004921,211.695327,59.9502282,211.695327,59.3544189,211.695327,58.7130642,211.695327,58.2096009,211.695327,58.0346904,211.695327,58.0304338
211.95075,57.2445185,211.95075,57.2679221,211.95075,58.337609,211.95075,61.3334533,211.95075,64.962048,211.95075,68.0827021,211.95075,70.6954375,211.95075,72.8002734,211.95075,74.397226,211.95075,75.4863078,211.95075,76.0675268,211.95075,76.140887,211.95075,75.7063873,211.95075,74.7640224,211.95075,73.3137824,211.95075,71.3556533,211.95075,68.8896178,211.95075,65.9156555,211.95075,63.4073025,211.95075,62.5012785,211.95075,62.4803861,211.95075,62.4370944,211.95075,62.2911889,211.95075,62.0597368,211.95075,61.7827402,211.95075,61.4601989,211.95075,61.0921129,211.95075,60.6784821,211.95075,60.2193063,211.95075,59.7145854,211.95075,59.1643193,211.95075,58.5685079,211.95075,57.927151,211.95075,57.423686,211.95075,57.2487751,211.95075,57.2445185
212.160899,56.5979054,212.160899,56.6213092,212.160899,57.6910037,212.160899,60.6868705,212.160899,64.3154945,212.160899,67.4361757,212.160899,70.048935,212.160899,72.153791,212.160899,73.750759,212.160899,74.839851,212.160899,75.4210747,212.160899,75.4944337,212.160899,75.0599273,212.160899,74.1175502,212.160899,72.6672929,212.160899,70.7091421,212.160899,68.2430814,212.160899,65.269091,212.160899,62.7607161,212.160899,61.8546845,212.160899,61.8337919,212.160899,61.7904999,212.160899,61.6445934,212.160899,61.4131399,212.160899,61.1361418,212.160899,60.813599,212.160899,60.4455115,212.160899,60.031879,212.160899,59.5727016,212.160899,59.0679791,212.160899,58.5177113,212.160899,57.9218982,212.160899,57.2805396,212.160899,56.7770734,212.160899,56.602162,212.160899,56.5979054
212.416871,55.8103,212.416871,55.833704,212.416871,56.9034074,212.416871,59.8993003,212.416871,63.527958,212.416871,66.6486707,212.416871,69.2614578,212.416871,71.3663371,212.416871,72.963323,212.416871,74.0524268,212.416871,74.6336559,212.416871,74.7070136,212.416871,74.2724993,212.416871,73.330108,212.416871,71.8798307,212.416871,69.9216549,212.416871,67.4555648,212.416871,64.481542,212.416871,61.9731416,212.416871,61.0671012,212.416871,61.0462084,212.416871,61.0029161,212.416871,60.8570083,212.416871,60.6255532,212.416871,60.3485534,212.416871,60.0260089,212.416871,59.6579196,212.416871,59.2442853,212.416871,58.785106,212.416871,58.2803815,212.416871,57.7301118,212.416871,57.1342967,212.416871,56.4929362,212.416871,55.9894685,212.416871,55.8145566,212.416871,55.8103
212.653018,55.0836946,212.653018,55.1070987,212.653018,56.1768099,212.653018,59.1727256,212.653018,62.801413,212.653018,65.9221531,212.653018,68.5349646,212.653018,70.6398642,212.653018,72.2368657,212.653018,73.3259798,212.653018,73.9072136,212.653018,73.9805703,212.653018,73.5460491,212.653018,72.6036454,212.653018,71.1533506,212.653018,69.1951528,212.653018,66.7290371,212.653018,63.7549859,212.653018,61.2465632,212.653018,60.3405151,212.653018,60.3196222,212.653018,60.2763295,212.653018,60.1304207,212.653018,59.8989642,212.653018,59.6219629,212.653018,59.2994169,212.653018,58.931326,212.653018,58.5176901,212.653018,58.0585091,212.653018,57.553783,212.653018,57.0035116,212.653018,56.4076948,212.653018,55.7663325,212.653018,55.2628636,212.653018,55.0879513,212.653018,55.0836946
212.88344,54.3747023,212.88344,54.3981066,212.88344,55.4678249,212.88344,58.4637618,212.88344,62.0924767,212.88344,65.2132422,212.88344,67.8260763,212.88344,69.9309948,212.88344,71.5280108,212.88344,72.6171346,212.88344,73.1983727,212.88344,73.2717284,212.88344,72.8372008,212.88344,71.8947855,212.88344,70.4444745,212.88344,68.4862564,212.88344,66.0201168,212.88344,63.0460393,212.88344,60.5375959,212.88344,59.6315408,212.88344,59.6106477,212.88344,59.5673547,212.88344,59.4214449,212.88344,59.189987,212.88344,58.9129844,212.88344,58.5904369,212.88344,58.2223446,212.88344,57.8087072,212.88344,57.3495247,212.88344,56.844797,212.88344,56.2945241,212.88344,55.6987057,212.88344,55.0573418,212.88344,54.5538717,212.88344,54.378959,212.88344,54.3747023
213.151664,53.5493969,213.151664,53.5728014,213.151664,54.6425276,213.151664,57.6384878,213.151664,61.267233,213.151664,64.3880267,213.151664,67.0008858,213.151664,69.105825,213.151664,70.7028571,213.151664,71.7919914,213.151664,72.3732344,213.151664,72.4465889,213.151664,72.0120543,213.151664,71.0696263,213.151664,69.6192974,213.151664,67.6610568,213.151664,65.194891,213.151664,62.2207843,213.151664,59.7123181,213.151664,58.8062552,213.151664,58.7853619,213.151664,58.7420686,213.151664,58.5961578,213.151664,58.3646984,213.151664,58.0876943,213.151664,57.7651452,213.151664,57.3970512,213.151664,56.9834122,213.151664,56.524228,213.151664,56.0194987,213.151664,55.469224,213.151664,54.8734038,213.151664,54.2320382,213.151664,53.7285667,213.151664,53.5536536,213.151664,53.5493969
213.404486,52.7714838,213.404486,52.7948884,213.404486,53.8646217,213.404486,56.8606028,213.404486,60.489375,213.404486,63.6101937,213.404486,66.2230749,213.404486,68.3280328,213.404486,69.9250791,213.404486,71.0142228,213.404486,71.5954701,213.404486,71.6688236,213.404486,71.2342827,213.404486,70.2918434,213.404486,68.8414985,213.404486,66.8832379,213.404486,64.4170487,213.404486,61.4429162,213.404486,58.9344297,213.404486,58.0283597,213.404486,58.0074664,213.404486,57.9641727,213.404486,57.8182609,213.404486,57.5868003,213.404486,57.3097948,213.404486,56.9872443,213.404486,56.6191489,213.404486,56.2055084,213.404486,55.7463227,213.404486,55.2415918,213.404486,54.6913156,213.404486,54.0954939,213.404486,53.4541267,213.404486,52.9506541,213.404486,52.7757405,213.404486,52.7714838
213.618208,52.1138785,213.618208,52.1372832,213.618208,53.2070222,213.618208,56.2030199,213.618208,59.8318138,213.618208,62.9526527,213.618208,65.5655518,213.618208,67.6705246,213.618208,69.2675823,213.618208,70.3567337,213.618208,70.9379844,213.618208,71.0113371,213.618208,70.5767912,213.618208,69.6343428,213.618208,68.1839851,213.618208,66.2257083,213.618208,63.7595003,213.618208,60.785347,213.618208,58.2768441,213.618208,57.3707685,213.618208,57.349875,213.618208,57.3065811,213.618208,57.1606686,213.618208,56.9292069,213.618208,56.6522003,213.618208,56.3296487,213.618208,55.9615522,213.618208,55.5479105,213.618208,55.0887236,213.618208,54.5839915,213.618208,54.033714,213.618208,53.4378911,213.618208,52.7965226,213.618208,52.293049,213.618208,52.1181351,213.618208,52.1138785
