Time [z = 49.990 mm: Temperature 1] ((min)),Temperature [z = 49.990 mm: Temperature 1] ((C)),Time [z = 49.521 mm: Temperature 2] ((min)),Temperature [z = 49.521 mm: Temperature 2] ((C)),Time [z = 48.125 mm: Temperature 3] ((min)),Temperature [z = 48.125 mm: Temperature 3] ((C)),Time [z = 46.250 mm: Temperature 4] ((min)),Temperature [z = 46.250 mm: Temperature 4] ((C)),Time [z = 44.375 mm: Temperature 5] ((min)),Temperature [z = 44.375 mm: Temperature 5] ((C)),Time [z = 42.500 mm: Temperature 6] ((min)),Temperature [z = 42.500 mm: Temperature 6] ((C)),Time [z = 40.625 mm: Temperature 7] ((min)),Temperature [z = 40.625 mm: Temperature 7] ((C)),Time [z = 38.750 mm: Temperature 8] ((min)),Temperature [z = 38.750 mm: Temperature 8] ((C)),Time [z = 36.875 mm: Temperature 9] ((min)),Temperature [z = 36.875 mm: Temperature 9] ((C)),Time [z = 35.000 mm: Temperature 10] ((min)),Temperature [z = 35.000 mm: Temperature 10] ((C)),Time [z = 33.125 mm: Temperature 11] ((min)),Temperature [z = 33.125 mm: Temperature 11] ((C)),Time [z = 31.250 mm: Temperature 12] ((min)),Temperature [z = 31.250 mm: Temperature 12] ((C)),Time [z = 29.375 mm: Temperature 13] ((min)),Temperature [z = 29.375 mm: Temperature 13] ((C)),Time [z = 27.500 mm: Temperature 14] ((min)),Temperature [z = 27.500 mm: Temperature 14] ((C)),Time [z = 25.625 mm: Temperature 15] ((min)),Temperature [z = 25.625 mm: Temperature 15] ((C)),Time [z = 23.750 mm: Temperature 16] ((min)),Temperature [z = 23.750 mm: Temperature 16] ((C)),Time [z = 21.875 mm: Temperature 17] ((min)),Temperature [z = 21.875 mm: Temperature 17] ((C)),Time [z = 20.479 mm: Temperature 18] ((min)),Temperature [z = 20.479 mm: Temperature 18] ((C)),Time [z = 20.010 mm: Temperature 19] ((min)),Temperature [z = 20.010 mm: Temperature 19] ((C)),Time [z = 19.990 mm: Temperature 20] ((min)),Temperature [z = 19.990 mm: Temperature 20] ((C)),Time [z = 19.573 mm: Temperature 21] ((min)),Temperature [z = 19.573 mm: Temperature 21] ((C)),Time [z = 18.333 mm: Temperature 22] ((min)),Temperature [z = 18.333 mm: Temperature 22] ((C)),Time [z = 16.667 mm: Temperature 23] ((min)),Temperature [z = 16.667 mm: Temperature 23] ((C)),Time [z = 15.000 mm: Temperature 24] ((min)),Temperature [z = 15.000 mm: Temperature 24] ((C)),Time [z = 13.333 mm: Temperature 25] ((min)),Temperature [z = 13.333 mm: Temperature 25] ((C)),Time [z = 11.667 mm: Temperature 26] ((min)),Temperature [z = 11.667 mm: Temperature 26] ((C)),Time [z = 10.000 mm: Temperature 27] ((min)),Temperature [z = 10.000 mm: Temperature 27] ((C)),Time [z = 8.333 mm: Temperature 28] ((min)),Temperature [z = 8.333 mm: Temperature 28] ((C)),Time [z = 6.667 mm: Temperature 29] ((min)),Temperature [z = 6.667 mm: Temperature 29] ((C)),Time [z = 5.000 mm: Temperature 30] ((min)),Temperature [z = 5.000 mm: Temperature 30] ((C)),Time [z = 3.333 mm: Temperature 31] ((min)),Temperature [z = 3.333 mm: Temperature 31] ((C)),Time [z = 1.667 mm: Temperature 32] ((min)),Temperature [z = 1.667 mm: Temperature 32] ((C)),Time [z = 0.427 mm: Temperature 33] ((min)),Temperature [z = 0.427 mm: Temperature 33] ((C)),Time [z = 0.010 mm: Temperature 34] ((min)),Temperature [z = 0.010 mm: Temperature 34] ((C))
177.365713,169.746294,177.365713,170.997851,177.365713,172.429848,177.365713,174.115269,177.365713,175.5095,177.365713,176.652161,177.365713,177.576693,177.365713,178.313738,177.365713,178.889921,177.365713,179.327977,177.365713,179.646611,177.365713,179.860522,177.365713,179.980455,177.365713,180.013314,177.365713,179.962302,177.365713,179.827103,177.365713,179.604072,177.365713,179.384244,177.365713,179.298155,177.365713,179.296105,177.365713,179.291617,177.365713,179.274963,177.365713,179.24572,177.365713,179.207575,177.365713,179.160427,177.365713,179.104158,177.365713,179.038625,177.365713,178.963657,177.365713,178.879086,177.365713,178.784633,177.365713,178.680322,177.365713,178.564952,177.365713,178.476825,177.365713,178.177747
177.65136,169.076338,177.65136,170.371376,177.65136,171.857135,177.65136,173.611923,177.65136,175.070618,177.65136,176.272229,177.65136,177.249637,177.65136,178.033094,177.65136,178.648976,177.65136,179.119906,177.65136,179.464593,177.65136,179.697833,177.65136,179.830552,177.65136,179.869887,177.65136,179.819324,177.65136,179.678857,177.65136,179.445184,177.65136,179.214494,177.65136,179.124146,177.65136,179.121995,177.65136,179.117286,177.65136,179.09981,177.65136,179.069125,177.65136,179.029103,177.65136,178.979648,177.65136,178.920642,177.65136,178.851943,177.65136,178.773386,177.65136,178.684803,177.65136,178.585916,177.65136,178.476763,177.65136,178.356105,177.65136,178.263976,177.65136,177.951449
177.865082,168.571962,177.865082,169.898887,177.865082,171.424105,177.865082,173.22986,177.865082,174.736006,177.865082,175.981109,177.865082,176.99763,177.865082,177.815526,177.865082,178.460974,177.865082,178.956493,177.865082,179.32077,177.865082,179.568657,177.865082,179.711189,177.865082,179.755665,177.865082,179.705767,177.865082,179.561715,177.865082,179.32046,177.865082,179.08194,177.865082,178.988509,177.865082,178.986284,177.865082,178.981414,177.865082,178.963338,177.865082,178.931596,177.865082,178.890194,177.865082,178.839039,177.865082,178.778012,177.865082,178.706976,177.865082,178.625765,177.865082,178.534215,177.865082,178.432048,177.865082,178.319312,177.865082,178.194738,177.865082,178.099647,177.865082,177.77716
178.118478,167.970583,178.118478,169.334617,178.118478,170.905782,178.118478,172.770947,178.118478,174.332489,178.118478,175.628462,178.118478,176.690837,178.118478,177.549217,178.118478,178.229531,178.118478,178.754156,178.118478,179.141735,178.118478,179.407161,178.118478,179.561581,178.118478,179.612464,178.118478,179.563714,178.118478,179.415809,178.118478,179.165995,178.118478,178.918528,178.118478,178.821558,178.118478,178.819249,178.118478,178.814194,178.118478,178.795423,178.118478,178.762451,178.118478,178.71944,178.118478,178.666297,178.118478,178.602907,178.118478,178.529135,178.118478,178.444814,178.118478,178.349786,178.118478,178.243772,178.118478,178.126832,178.118478,177.997662,178.118478,177.899093,178.118478,177.564913
178.331228,167.463026,178.331228,168.857667,178.331228,170.466754,178.331228,172.38099,178.331228,173.988354,178.331228,175.326475,178.331228,176.42692,178.331228,177.318992,178.331228,178.028405,178.331228,178.577406,178.331228,178.984585,178.331228,179.264855,178.331228,179.429441,178.331228,179.485944,178.331228,179.438439,178.331228,179.287619,178.331228,179.030966,178.331228,178.776263,178.331228,178.676417,178.331228,178.67404,178.331228,178.668833,178.331228,178.649492,178.331228,178.615508,178.331228,178.571168,178.331228,178.516381,178.331228,178.451033,178.331228,178.37499,178.331228,178.288089,178.331228,178.190173,178.331228,178.080962,178.331228,177.960528,178.331228,177.827539,178.331228,177.726078,178.331228,177.382173
178.58405,166.85677,178.58405,168.287143,178.58405,169.94052,178.58405,171.912117,178.58405,173.57311,178.58405,174.96064,178.58405,176.105798,178.58405,177.037533,178.58405,177.781293,178.58405,178.359159,178.58405,178.789648,178.58405,179.087676,178.58405,179.264546,178.58405,179.328,178.58405,179.282308,178.58405,179.128399,178.58405,178.864038,178.58405,178.601063,178.58405,178.497914,178.58405,178.495458,178.58405,178.490076,178.58405,178.470075,178.58405,178.434911,178.58405,178.389019,178.58405,178.332307,178.58405,178.264664,178.58405,178.185957,178.58405,178.096026,178.58405,177.994716,178.58405,177.881749,178.58405,177.757206,178.58405,177.619724,178.58405,177.51486,178.58405,177.159514
178.840022,166.23974,178.840022,167.70562,178.840022,169.403035,178.840022,171.431709,178.840022,173.146132,178.840022,174.582964,178.840022,175.772823,178.840022,176.744296,178.840022,177.522561,178.840022,178.129521,178.840022,178.583602,178.840022,178.89971,178.840022,179.089213,178.840022,179.15998,178.840022,179.116463,178.840022,178.959824,178.840022,178.688097,178.840022,178.417101,178.840022,178.310729,178.840022,178.308196,178.840022,178.302643,178.840022,178.281991,178.840022,178.245659,178.840022,178.198222,178.840022,178.139593,178.840022,178.069659,178.840022,177.988292,178.840022,177.895333,178.840022,177.790629,178.840022,177.673901,178.840022,177.545246,178.840022,177.403264,178.840022,177.294993,178.840022,176.928183
179.051169,165.728353,179.051169,167.223023,179.051169,168.95616,179.051169,171.031165,179.051169,172.789004,179.051169,174.265953,179.051169,175.492242,179.051169,176.496163,179.051169,177.30267,179.051169,177.933511,179.051169,178.40703,179.051169,178.738114,179.051169,178.938173,179.051169,179.01517,179.051169,178.973699,179.051169,178.815104,179.051169,178.537635,179.051169,178.260286,179.051169,178.151348,179.051169,178.148754,179.051169,178.143064,179.051169,178.121887,179.051169,178.084611,179.051169,178.035923,179.051169,177.975735,179.051169,177.903938,179.051169,177.820405,179.051169,177.724977,179.051169,177.617505,179.051169,177.49771,179.051169,177.365698,179.051169,177.220043,179.051169,177.108989,179.051169,176.732817
179.306591,165.106995,179.306591,166.635924,179.306591,168.411585,179.306591,170.541776,179.306591,172.351382,179.306591,173.876219,179.306591,175.146059,179.306591,176.18884,179.306591,177.029239,179.306591,177.688815,179.306591,178.185802,179.306591,178.535056,179.306591,178.748025,179.306591,178.832776,179.306591,178.794061,179.306591,178.633435,179.306591,178.349399,179.306591,178.06467,179.306591,177.952735,179.306591,177.950069,179.306591,177.944218,179.306591,177.922423,179.306591,177.884028,179.306591,177.833851,179.306591,177.771806,179.306591,177.697785,179.306591,177.611663,179.306591,177.513284,179.306591,177.402501,179.306591,177.279036,179.306591,177.143005,179.306591,176.992951,179.306591,176.878563,179.306591,176.491176
179.54199,164.531721,179.54199,166.091678,179.54199,167.90587,179.54199,170.086094,179.54199,171.942677,179.54199,173.511023,179.54199,174.820489,179.54199,175.898691,179.54199,176.770049,179.54199,177.455943,179.54199,177.9745,179.54199,178.340536,179.54199,178.565526,179.54199,178.657621,179.54199,178.621711,179.54199,178.459531,179.54199,178.169808,179.54199,177.87857,179.54199,177.763974,179.54199,177.761244,179.54199,177.75525,179.54199,177.732899,179.54199,177.693495,179.54199,177.641969,179.54199,177.578239,179.54199,177.502198,179.54199,177.413723,179.54199,177.312658,179.54199,177.198861,179.54199,177.072051,179.54199,176.932359,179.54199,176.778294,179.54199,176.660867,179.54199,176.263251
179.772712,163.965543,179.772712,165.555428,179.772712,167.406795,179.772712,169.635318,179.772712,171.537288,179.772712,173.147715,179.772712,174.495557,179.772712,175.608112,179.772712,176.509554,179.772712,177.221082,179.772712,177.760712,179.772712,178.143218,179.772712,178.38009,179.772712,178.479551,179.772712,178.446618,179.772712,178.283197,179.772712,177.988221,179.772712,177.690863,179.772712,177.573751,179.772712,177.57096,179.772712,177.564829,179.772712,177.541948,179.772712,177.501574,179.772712,177.448749,179.772712,177.383392,179.772712,177.305398,179.772712,177.214644,179.772712,177.110978,179.772712,176.994259,179.772712,176.864208,179.772712,176.720963,179.772712,176.563008,179.772712,176.442632,179.772712,176.035088
180.008859,163.383706,180.008859,165.003735,180.008859,166.892559,180.008859,169.169771,180.008859,171.117532,180.008859,172.770456,180.008859,174.157097,180.008859,175.304439,180.008859,176.236397,180.008859,176.973987,180.008859,177.535107,180.008859,177.934478,180.008859,178.183599,180.008859,178.290761,180.008859,178.2611,180.008859,178.096685,180.008859,177.796654,180.008859,177.493292,180.008859,177.373695,180.008859,177.370844,180.008859,177.364577,180.008859,177.341166,180.008859,177.299819,180.008859,177.245687,180.008859,177.178689,180.008859,177.098723,180.008859,177.005666,180.008859,176.89937,180.008859,176.779695,180.008859,176.646362,180.008859,176.499521,180.008859,176.337624,180.008859,176.21426,180.008859,175.796656
180.294756,162.67623,180.294756,164.332116,180.294756,166.265514,180.294756,168.600696,180.294756,170.60302,180.294756,172.306635,180.294756,173.739616,180.294756,174.928567,180.294756,175.897096,180.294756,176.665993,180.294756,177.253009,180.294756,177.672792,180.294756,177.936845,180.294756,178.05353,180.294756,178.028112,180.294756,177.862849,180.294756,177.557112,180.294756,177.246817,180.294756,177.124329,180.294756,177.121408,180.294756,177.114982,180.294756,177.090947,180.294756,177.048448,180.294756,176.992763,180.294756,176.923811,180.294756,176.841493,180.294756,176.745689,180.294756,176.63625,180.294756,176.513041,180.294756,176.375783,180.294756,176.224639,180.294756,176.058025,180.294756,175.931084,180.294756,175.501437
180.507506,162.14767,180.507506,163.829806,180.507506,165.795843,180.507506,168.173494,180.507506,170.215821,180.507506,171.956633,180.507506,173.423657,180.507506,174.643218,180.507506,175.638696,180.507506,176.430712,180.507506,177.036904,180.507506,177.471864,180.507506,177.747089,180.507506,177.870986,180.507506,177.848912,180.507506,177.683254,180.507506,177.37355,180.507506,177.058323,180.507506,176.933765,180.507506,176.930794,180.507506,176.924254,180.507506,176.899766,180.507506,176.856428,180.507506,176.799607,180.507506,176.729224,180.507506,176.64518,180.507506,176.547358,180.507506,176.43561,180.507506,176.309803,180.507506,176.169658,180.507506,176.015347,180.507506,175.845262,180.507506,175.715688,180.507506,175.277173
180.760327,161.517249,180.760327,163.230099,180.760327,165.234338,180.760327,167.661716,180.760327,169.750914,180.760327,171.535345,180.760327,173.042331,180.760327,174.297867,180.760327,175.325067,180.760327,176.144349,180.760327,176.773215,180.760327,177.226184,180.760327,177.514742,180.760327,177.647342,180.760327,177.629439,180.760327,177.463568,180.760327,177.14945,180.760327,176.828609,180.760327,176.701676,180.760327,176.698647,180.760327,176.691974,180.760327,176.666962,180.760327,176.622646,180.760327,176.564497,180.760327,176.492438,180.760327,176.406371,180.760327,176.306181,180.760327,176.191722,180.760327,176.062863,180.760327,175.919326,180.760327,175.761292,180.760327,175.587124,180.760327,175.454453,180.760327,175.005506
180.974049,160.982472,180.974049,162.720902,180.974049,164.756964,180.974049,167.225781,180.974049,169.354063,180.974049,171.174895,180.974049,172.71526,180.974049,174.00088,180.974049,175.054644,180.974049,175.896802,180.974049,176.544735,180.974049,177.012899,180.974049,177.312766,180.974049,177.452822,180.974049,177.438597,180.974049,177.272743,180.974049,176.955133,180.974049,176.629741,180.974049,176.500871,180.974049,176.497795,180.974049,176.491014,180.974049,176.465568,180.974049,176.420441,180.974049,176.361188,180.974049,176.287732,180.974049,176.199978,180.974049,176.097811,180.974049,175.981086,180.974049,175.849676,180.974049,175.703301,180.974049,175.542154,180.974049,175.36457,180.974049,175.229307,180.974049,174.771629
181.227446,160.346221,181.227446,162.114521,181.227446,164.187756,181.227446,166.704996,181.227446,168.878975,181.227446,170.7424,181.227446,172.321857,181.227446,173.642752,181.227446,174.727706,181.227446,175.596769,181.227446,176.267182,181.227446,176.753319,181.227446,177.06663,181.227446,177.215634,181.227446,177.205944,181.227446,177.040341,181.227446,176.718865,181.227446,176.388305,181.227446,176.257216,181.227446,176.254086,181.227446,176.247181,181.227446,176.221233,181.227446,176.175163,181.227446,176.114622,181.227446,176.039534,181.227446,175.949806,181.227446,175.845324,181.227446,175.725945,181.227446,175.591546,181.227446,175.441844,181.227446,175.277044,181.227446,175.095452,181.227446,174.957148,181.227446,174.489223
181.440196,159.810281,181.440196,161.603297,181.440196,163.707295,181.440196,166.264625,181.440196,168.476459,181.440196,170.37519,181.440196,171.987082,181.440196,173.337272,181.440196,174.448164,181.440196,175.339638,181.440196,176.028816,181.440196,176.530002,181.440196,176.854623,181.440196,177.011219,181.440196,177.005469,181.440196,176.840253,181.440196,176.515746,181.440196,176.181025,181.440196,176.048138,181.440196,176.044964,181.440196,176.037957,181.440196,176.011597,181.440196,175.96475,181.440196,175.903145,181.440196,175.826707,181.440196,175.735342,181.440196,175.62894,181.440196,175.507359,181.440196,175.370476,181.440196,175.218012,181.440196,175.050177,181.440196,174.865255,181.440196,174.724423,181.440196,174.24798
181.693018,159.171315,181.693018,160.993269,181.693018,163.133297,181.693018,165.737593,181.693018,167.993799,181.693018,169.933945,181.693018,171.583912,181.693018,172.96853,181.693018,174.109944,181.693018,175.027831,181.693018,175.739172,181.693018,176.258184,181.693018,176.596262,181.693018,176.761968,181.693018,176.761049,181.693018,176.596498,181.693018,176.268636,181.693018,175.929177,181.693018,175.794225,181.693018,175.791001,181.693018,175.783875,181.693018,175.757038,181.693018,175.709285,181.693018,175.646434,181.693018,175.568414,181.693018,175.475131,181.693018,175.366475,181.693018,175.242308,181.693018,175.102509,181.693018,174.946797,181.693018,174.775395,181.693018,174.586556,181.693018,174.442752,181.693018,173.95629
181.948989,158.522198,181.948989,160.372997,181.948989,162.548944,181.948989,165.200081,181.948989,167.500565,181.948989,169.482067,181.948989,171.170088,181.948989,172.589151,181.948989,173.761139,181.948989,174.705531,181.948989,175.439159,181.948989,175.976149,181.948989,176.327863,181.948989,176.502875,181.948989,176.506996,181.948989,176.343323,181.948989,176.01232,181.948989,175.668277,181.948989,175.531312,181.948989,175.528038,181.948989,175.520797,181.948989,175.493487,181.948989,175.444835,181.948989,175.380745,181.948989,175.301147,181.948989,175.205948,181.948989,175.095041,181.948989,174.968289,181.948989,174.825572,181.948989,174.666611,181.948989,174.491639,181.948989,174.298879,181.948989,174.152098,181.948989,173.655603
182.160136,157.985095,182.160136,159.859343,182.160136,162.064497,182.160136,164.753733,182.160136,167.09025,182.160136,169.105427,182.160136,170.82446,182.160136,172.271619,182.160136,173.468578,182.160136,174.434646,182.160136,175.186536,182.160136,175.7383,182.160136,176.101262,182.160136,176.284008,182.160136,176.292393,182.160136,176.129595,182.160136,175.796189,182.160136,175.448521,182.160136,175.309949,182.160136,175.306636,182.160136,175.299302,182.160136,175.271611,182.160136,175.222231,182.160136,175.157135,182.160136,175.076253,182.160136,174.979495,182.160136,174.866754,182.160136,174.737894,182.160136,174.592798,182.160136,174.431186,182.160136,174.253301,182.160136,174.057341,182.160136,173.90813,182.160136,173.403444
182.415559,157.333464,182.415559,159.235681,182.415559,161.475681,182.415559,164.210384,182.415559,166.589924,182.415559,168.645333,182.415559,170.401442,182.415559,171.882221,182.415559,173.109091,182.415559,174.101161,182.415559,174.874999,182.415559,175.444558,182.415559,175.821123,182.415559,176.013281,182.415559,176.02694,182.415559,175.865366,182.415559,175.52926,182.415559,175.177384,182.415559,175.036934,182.415559,175.033574,182.415559,175.026131,182.415559,174.99799,182.415559,174.947745,182.415559,174.88145,182.415559,174.799036,182.415559,174.700415,182.415559,174.585482,182.415559,174.454101,182.415559,174.306159,182.415559,174.141375,182.415559,173.960003,182.415559,173.760212,182.415559,173.608091,182.415559,173.093595
182.650958,156.731073,182.650958,158.658684,182.650958,160.930327,182.650958,163.706332,182.650958,166.124971,182.650958,168.216966,182.650958,170.006817,182.650958,171.518221,182.650958,172.772367,182.650958,173.788184,182.650958,174.5821,182.650958,175.167983,182.650958,175.557072,182.650958,175.757955,182.650958,175.776578,182.650958,175.616287,182.650958,175.277889,182.650958,174.922301,182.650958,174.780179,182.650958,174.776777,182.650958,174.769236,182.650958,174.740689,182.650958,174.689661,182.650958,174.622279,182.650958,174.538474,182.650958,174.43816,182.650958,174.321231,182.650958,174.187556,182.650958,174.037023,182.650958,173.869349,182.650958,173.684799,182.650958,173.481516,182.650958,173.326743,182.650958,172.803304
182.88168,156.138998,182.88168,158.091155,182.88168,160.393389,182.88168,163.209335,182.88168,165.665803,182.88168,167.793213,182.88168,169.615747,182.88168,171.15684,182.88168,172.437457,182.88168,173.476348,182.88168,174.289807,182.88168,174.891613,182.88168,175.29296,182.88168,175.502432,182.88168,175.526011,182.88168,175.367109,182.88168,175.026635,182.88168,174.667552,182.88168,174.523843,182.88168,174.520402,182.88168,174.512768,182.88168,174.483832,182.88168,174.43205,182.88168,174.363618,182.88168,174.278468,182.88168,174.176514,182.88168,174.057654,182.88168,173.921756,182.88168,173.76871,182.88168,173.598235,182.88168,173.410603,182.88168,173.203933,182.88168,173.046587,182.88168,172.514472
183.150326,155.447571,183.150326,157.427886,183.150326,159.765221,183.150326,162.627008,183.150326,165.126912,183.150326,167.295012,183.150326,169.155124,183.150326,170.73038,183.150326,172.04149,183.150326,173.106995,183.150326,173.943034,183.150326,174.563281,183.150326,174.978874,183.150326,175.198386,183.150326,175.227835,183.150326,175.070706,183.150326,174.728015,183.150326,174.365038,183.150326,174.219544,183.150326,174.216059,183.150326,174.208319,183.150326,174.178939,183.150326,174.126296,183.150326,174.05666,183.150326,173.969967,183.150326,173.86613,183.150326,173.745049,183.150326,173.606594,183.150326,173.450658,183.150326,173.276959,183.150326,173.085779,183.150326,172.875209,183.150326,172.714901,183.150326,172.172794
183.403723,154.793432,183.403723,156.799899,183.403723,159.16984,183.403723,162.074223,183.403723,164.614507,183.403723,166.820455,183.403723,168.715546,183.403723,170.322631,183.403723,171.662179,183.403723,172.752538,183.403723,173.609701,183.403723,174.247239,183.403723,174.676234,183.403723,174.905248,183.403723,174.940323,183.403723,174.785009,183.403723,174.440416,183.403723,174.073927,183.403723,173.926808,183.403723,173.923282,183.403723,173.915445,183.403723,173.885657,183.403723,173.832216,183.403723,173.761464,183.403723,173.673336,183.403723,173.567748,183.403723,173.444601,183.403723,173.303765,183.403723,173.145137,183.403723,172.968433,183.403723,172.773948,183.403723,172.559743,183.403723,172.396673,183.403723,171.845249
