Time ((min)),Degree of Cure [z = 49.990 mm: Degree of Cure],Degree of Cure [z = 49.521 mm: Degree of Cure 1],Degree of Cure [z = 48.125 mm: Degree of Cure 2],Degree of Cure [z = 46.250 mm: Degree of Cure 3],Degree of Cure [z = 44.375 mm: Degree of Cure 4],Degree of Cure [z = 42.500 mm: Degree of Cure 5],Degree of Cure [z = 40.625 mm: Degree of Cure 6],Degree of Cure [z = 38.750 mm: Degree of Cure 7],Degree of Cure [z = 36.875 mm: Degree of Cure 8],Degree of Cure [z = 35.000 mm: Degree of Cure 9],Degree of Cure [z = 33.125 mm: Degree of Cure 10],Degree of Cure [z = 31.250 mm: Degree of Cure 11],Degree of Cure [z = 29.375 mm: Degree of Cure 12],Degree of Cure [z = 27.500 mm: Degree of Cure 13],Degree of Cure [z = 25.625 mm: Degree of Cure 14],Degree of Cure [z = 23.750 mm: Degree of Cure 15],Degree of Cure [z = 21.875 mm: Degree of Cure 16],Degree of Cure [z = 20.479 mm: Degree of Cure 17],Degree of Cure [z = 20.010 mm: Degree of Cure 18]
140.189075,0.812065089,0.812845702,0.81516229,0.81826021,0.821227745,0.823980194,0.826407336,0.828369509,0.829715245,0.830317191,0.830109479,0.829108357,0.82740658,0.825143577,0.822465289,0.819494008,0.816321277,0.813903887,0.813079872
140.401825,0.812190718,0.812967819,0.815274282,0.818359427,0.821315601,0.824058312,0.826477513,0.828433709,0.829775572,0.830375846,0.83016871,0.829170418,0.827473684,0.825217853,0.822548744,0.819588525,0.816428613,0.814021669,0.813201341
140.654647,0.812339142,0.813112108,0.815406646,0.818476739,0.821419519,0.824150743,0.826560573,0.828509712,0.829847001,0.8304453,0.830238845,0.829243895,0.827553118,0.82530575,0.822647469,0.819700296,0.816555491,0.81416085,0.813344865
140.910618,0.812488489,0.81325731,0.815539889,0.818594878,0.821524212,0.824243897,0.82664431,0.828586354,0.829919042,0.830515354,0.830309583,0.829317997,0.827633208,0.825394348,0.822746947,0.819812872,0.816683227,0.814300928,0.813489296
141.121765,0.812610972,0.813376404,0.815649205,0.818691841,0.821610171,0.824320409,0.826713107,0.828649336,0.829978253,0.830572935,0.830367726,0.829378896,0.827699017,0.825467128,0.822828637,0.819905283,0.81678804,0.81441583,0.813607758
141.377188,0.81275831,0.813519679,0.815780754,0.818808569,0.82171369,0.824412581,0.826796008,0.828725248,0.83004963,0.830642352,0.830437819,0.829452304,0.827778326,0.825554815,0.822927027,0.820016546,0.816914185,0.814554077,0.813750273
141.612587,0.812893284,0.813650944,0.815901313,0.818915588,0.821808635,0.824497149,0.826872094,0.828794935,0.830115164,0.830706092,0.830502177,0.829519698,0.827851124,0.82563528,0.823017283,0.82011857,0.817029806,0.81468075,0.813880842
141.843309,0.813024838,0.813778895,0.816018859,0.819019972,0.821901276,0.824579692,0.826946379,0.828862988,0.830179172,0.830768351,0.830565039,0.829585518,0.827922207,0.825713829,0.823105361,0.820218096,0.817142552,0.814804236,0.814008113
142.111955,0.813177097,0.813926997,0.816154959,0.819140881,0.822008625,0.824675374,0.827032515,0.828941917,0.830253421,0.830840576,0.830637961,0.829661862,0.82800464,0.825804894,0.823207438,0.820333395,0.817273111,0.814947187,0.814155429
142.365352,0.813319812,0.814065831,0.816282581,0.819254306,0.82210937,0.824765203,0.827113408,0.82901606,0.830323179,0.830908438,0.830706477,0.829733585,0.828082065,0.825890401,0.823303251,0.820441575,0.817395555,0.815081206,0.814293526
142.578102,0.813438979,0.814181768,0.816389185,0.819349086,0.822193584,0.824840316,0.827181067,0.829078087,0.830381547,0.830965223,0.830763807,0.829793592,0.828146831,0.82596191,0.823383353,0.820531984,0.817497844,0.815193134,0.814408848
142.830924,0.8135798,0.814318784,0.816515205,0.819461171,0.82229321,0.824929205,0.827261158,0.829151528,0.830450664,0.83103247,0.830831699,0.829864645,0.828223506,0.826046544,0.823478128,0.820638914,0.81761878,0.815325425,0.814545137
143.044646,0.813698196,0.814433991,0.816621195,0.819555475,0.82237706,0.825004043,0.827328607,0.82921339,0.830508894,0.831089127,0.830888898,0.829924502,0.828288085,0.826117809,0.823557906,0.820728893,0.817720506,0.81543667,0.814659733
143.298042,0.81383779,0.814569838,0.816746207,0.819666745,0.822476032,0.825092405,0.827408268,0.829286468,0.83057769,0.831156071,0.830956481,0.829995216,0.828364364,0.826201964,0.823652085,0.820835076,0.817840503,0.815567858,0.814794859
143.553465,0.813977673,0.814705978,0.816871526,0.819778332,0.822575322,0.825181083,0.827488238,0.829359846,0.830646781,0.831223306,0.831024355,0.830066227,0.828440948,0.826286431,0.823746581,0.820941576,0.81796081,0.815699343,0.814930277
143.763614,0.814092128,0.814817381,0.816974102,0.819869701,0.822656652,0.825253743,0.827553781,0.829420001,0.830703428,0.831278434,0.831080007,0.830124446,0.828503723,0.82635565,0.823823995,0.821028792,0.818059295,0.815806948,0.81504109
144.019586,0.814230796,0.814952364,0.81709842,0.819980478,0.82275529,0.825341895,0.827633319,0.829493015,0.830772195,0.831345362,0.831147568,0.830195115,0.82857991,0.826439638,0.823917896,0.821134546,0.81817867,0.815937341,0.815175356
144.255733,0.814357991,0.815076189,0.817212496,0.820082165,0.822845868,0.82542287,0.827706403,0.82956012,0.830835406,0.831406887,0.831209675,0.830260071,0.828649924,0.826516798,0.824004136,0.821231638,0.818288223,0.816056968,0.815298525
144.486155,0.814481439,0.815196377,0.81732325,0.820180927,0.82293387,0.825501567,0.82777745,0.829625368,0.830896878,0.831466723,0.831270074,0.830323234,0.828717993,0.826591797,0.824087936,0.821325949,0.818394598,0.816173093,0.815418077
144.721554,0.814606877,0.815318513,0.817435827,0.820281351,0.823023384,0.825581641,0.82784976,0.82969179,0.830959464,0.831527647,0.83133157,0.830387539,0.828787279,0.826668118,0.824173186,0.821421859,0.818502738,0.816291111,0.815539565
145.007201,0.814758184,0.815465852,0.817571675,0.820402581,0.823131484,0.825678374,0.827937141,0.829772075,0.831035123,0.831601302,0.831405917,0.830465271,0.828871016,0.826760331,0.824276153,0.821537657,0.818633247,0.816433497,0.815686123
145.220923,0.814870756,0.815575481,0.817672782,0.820492841,0.823211998,0.825750446,0.828002262,0.829831922,0.831091531,0.831656219,0.831461348,0.830523219,0.828933429,0.826829044,0.824352854,0.821623885,0.818730392,0.816539452,0.815795172
145.47432,0.81500351,0.815704776,0.817792057,0.820599359,0.823307045,0.825835554,0.828079184,0.829902628,0.831158183,0.831721114,0.831526848,0.830591688,0.829007159,0.826910196,0.824443413,0.821725658,0.818845007,0.816664426,0.815923782
145.68707,0.815114392,0.815812778,0.817891713,0.820688387,0.823386512,0.825906733,0.828143533,0.829961789,0.83121396,0.831775424,0.831581663,0.830648981,0.829068844,0.826978074,0.824519137,0.821810731,0.818940781,0.816768827,0.816031212
145.939891,0.81524546,0.815940452,0.818009553,0.820793694,0.823480543,0.825990982,0.828219718,0.830031847,0.83128002,0.83183975,0.831646587,0.830716832,0.829141883,0.827058426,0.824608751,0.821911373,0.819054041,0.816892257,0.81615821
146.195863,0.815377413,0.816069001,0.818128231,0.820899792,0.823575312,0.82607592,0.828296548,0.830102514,0.831346664,0.831904649,0.831712088,0.830785279,0.82921555,0.827139446,0.824699081,0.822012784,0.819168123,0.817016545,0.816286079
146.40701,0.815485685,0.816174488,0.818225644,0.820986908,0.823653152,0.826145707,0.82835969,0.830160602,0.831401453,0.831958007,0.831765939,0.830841547,0.829276097,0.827206022,0.824773285,0.822096063,0.819261773,0.817118545,0.816391008
146.662432,0.815615992,0.816301453,0.81834292,0.821091822,0.823746927,0.826229804,0.828435799,0.830230635,0.831467517,0.832022349,0.831830874,0.830909389,0.829349087,0.82728626,0.824862691,0.822196369,0.819374531,0.817241325,0.816517302
146.897832,0.815735427,0.816417835,0.818450448,0.821188051,0.823832967,0.82630699,0.828505672,0.830294943,0.83152819,0.832081444,0.831890513,0.830971691,0.829416103,0.827359913,0.824944733,0.822288383,0.81947793,0.817353881,0.816633069
147.128553,0.81585189,0.816531331,0.818555336,0.821281948,0.823916949,0.826382352,0.828573911,0.83035776,0.831587464,0.83213918,0.831948779,0.831032552,0.829481559,0.827431834,0.825024824,0.822378178,0.8195788,0.817463656,0.816745965
147.3647,0.815970478,0.816646907,0.818662172,0.821377622,0.824002548,0.826459187,0.828643503,0.830421835,0.831647932,0.832198083,0.832008222,0.831094637,0.829548319,0.82750517,0.825106467,0.822469684,0.819681556,0.817575454,0.816860931
147.650597,0.816113231,0.816786046,0.818790825,0.821492875,0.824105702,0.82655181,0.828727417,0.830499115,0.831720874,0.832269142,0.832079929,0.831169524,0.829628829,0.827593586,0.825204867,0.822579932,0.81980531,0.817710058,0.816999335
147.863347,0.81621889,0.81688904,0.81888608,0.821578239,0.82418213,0.826620457,0.828789627,0.830556418,0.831774968,0.832321843,0.83213311,0.831225056,0.82968852,0.827659124,0.825277783,0.822661599,0.819896948,0.817809703,0.817101785
148.116169,0.816343807,0.817010815,0.818998734,0.821679229,0.824272576,0.82670172,0.828863288,0.830624283,0.831839041,0.832384268,0.832196104,0.831290828,0.829759206,0.827736715,0.825364084,0.822758228,0.820005337,0.817927531,0.817222918
148.32989,0.816448881,0.817113254,0.819093523,0.82176423,0.824348727,0.826770158,0.828925339,0.830681463,0.831893033,0.832436876,0.832249188,0.831346249,0.829818757,0.827802068,0.825436754,0.822839568,0.820096546,0.818026658,0.817324817
148.583287,0.816572826,0.817234101,0.819205371,0.821864562,0.824438642,0.826850989,0.828998645,0.830749027,0.83195684,0.832499049,0.832311924,0.83141174,0.829889117,0.827879265,0.825522568,0.822935591,0.820204183,0.818143608,0.817445027
148.83871,0.816697088,0.817355268,0.819317544,0.821965221,0.824528879,0.826932135,0.829072257,0.830816888,0.832020935,0.832561508,0.832374947,0.831477523,0.829959778,0.827956772,0.825608703,0.823031939,0.820312145,0.818260879,0.817565555
149.048859,0.816798811,0.817454464,0.819409399,0.822047674,0.824602819,0.826998644,0.829132606,0.830872534,0.832073499,0.832612734,0.832426634,0.831531469,0.830017714,0.828020307,0.82567929,0.82311087,0.82040056,0.818356895,0.817664229
149.304831,0.816922108,0.817574707,0.81952077,0.822147678,0.824692524,0.827079357,0.829205861,0.830940091,0.832137325,0.832674937,0.832489397,0.831596967,0.830088045,0.828097419,0.825764936,0.823206613,0.820507773,0.818473293,0.81778384
149.540977,0.817035257,0.817685065,0.819623009,0.822239512,0.824774927,0.827153523,0.829273191,0.831002199,0.832196009,0.832732133,0.832547106,0.831657186,0.830152696,0.828168284,0.825843623,0.823294546,0.820606205,0.81858013,0.817893616
149.7714,0.817145124,0.817792228,0.819722312,0.822328737,0.824855014,0.827225624,0.829338662,0.831062602,0.832253091,0.832787771,0.832603241,0.831715757,0.830215567,0.828237184,0.825920106,0.823379991,0.82070182,0.818683885,0.818000216
150.006799,0.817256811,0.817901175,0.819823292,0.822419497,0.824936503,0.827299008,0.829405315,0.831124108,0.832311222,0.832844434,0.83266041,0.8317754,0.830279579,0.828307318,0.825997938,0.823466916,0.82079906,0.818789375,0.81810859
150.292446,0.817391599,0.818032667,0.819945199,0.822529104,0.825034948,0.827387689,0.829485883,0.83119847,0.832381514,0.832912955,0.832729541,0.831847517,0.830356963,0.828392082,0.826091978,0.823571906,0.820916466,0.818916708,0.818239392
150.506168,0.817491928,0.81813055,0.820035969,0.822610743,0.825108296,0.827453781,0.829545944,0.831253916,0.832433932,0.832964056,0.832781096,0.831901293,0.830414657,0.828455263,0.826162052,0.823650115,0.821003894,0.819011504,0.818336761
150.759564,0.817610296,0.818246043,0.820143093,0.822707122,0.825194913,0.827531851,0.829616907,0.831319438,0.832495885,0.833024456,0.832842031,0.831964846,0.830482829,0.828529902,0.826244813,0.823742456,0.821107085,0.819123363,0.818451648
150.972314,0.817709205,0.818342556,0.820232633,0.822787703,0.825267354,0.827597162,0.829676286,0.831374276,0.83254774,0.833075014,0.832893036,0.832018039,0.830539879,0.82859235,0.826314037,0.82381967,0.821193345,0.819216847,0.818547654
151.225136,0.817826171,0.818456697,0.820338551,0.822883055,0.825353098,0.827674488,0.829746606,0.831439229,0.83260917,0.83313491,0.832953461,0.832081048,0.830607446,0.828666294,0.826395984,0.823911047,0.821295395,0.819327416,0.818661197
151.481108,0.817943983,0.818571672,0.820445269,0.822979158,0.825439546,0.827752471,0.829817542,0.831504764,0.832671158,0.833195354,0.833014437,0.832144627,0.830675611,0.828740876,0.826478613,0.824003156,0.821398227,0.819438803,0.81877557
151.692255,0.818040693,0.818666061,0.820532899,0.823058095,0.825510573,0.827816561,0.829875854,0.831558646,0.832722131,0.833245061,0.83306458,0.832196904,0.830731652,0.828802177,0.826546511,0.824078822,0.821482673,0.819530254,0.818869465
151.947677,0.818157134,0.818779715,0.820638437,0.823153193,0.825596166,0.827893815,0.829946159,0.831623623,0.832783607,0.833305011,0.833125056,0.83225995,0.830799224,0.828876077,0.826628343,0.824169988,0.821584388,0.819640379,0.818982524
152.183076,0.818263907,0.818883941,0.820735243,0.82324045,0.825674726,0.827964741,0.830010721,0.831683303,0.832840078,0.833360086,0.833180612,0.83231786,0.830861282,0.828943932,0.826703459,0.824253647,0.821677697,0.819741378,0.819086205
152.413798,0.818368067,0.818985624,0.820829707,0.823325621,0.82575143,0.828034009,0.830073789,0.831741613,0.832895261,0.833413905,0.833234901,0.832374445,0.83092191,0.829010209,0.82677681,0.824335316,0.821768758,0.81983992,0.819187356
152.649945,0.818474172,0.819089212,0.820925963,0.823412434,0.825829635,0.828104652,0.830138122,0.831801104,0.832951567,0.833468825,0.833290299,0.83243218,0.830983761,0.829077807,0.826851604,0.824418568,0.821861555,0.819940318,0.819290404
152.880367,0.818577223,0.819189826,0.821019475,0.823496796,0.825905653,0.828173337,0.830200688,0.831858971,0.833006343,0.833522254,0.833344192,0.832488342,0.831043917,0.82914354,0.826924316,0.824499479,0.821951715,0.82003784,0.819390492
153.148592,0.818696579,0.819306369,0.821127816,0.823594567,0.825993782,0.828252987,0.830273259,0.831926105,0.833069899,0.833584251,0.833406726,0.832553502,0.8311137,0.829219774,0.82700862,0.824593262,0.822056184,0.820150812,0.819506427
153.401413,0.818808494,0.819415654,0.821229435,0.823686302,0.826076495,0.828327764,0.830341408,0.83198916,0.833129602,0.833642493,0.833465472,0.832614709,0.831179237,0.829291354,0.827087755,0.824681265,0.822154181,0.820256758,0.819615143
153.615135,0.818902668,0.819507622,0.821314969,0.823763539,0.826146156,0.828390757,0.83039883,0.832042299,0.833179923,0.833691585,0.833514987,0.832666293,0.831234463,0.829351659,0.827154409,0.824755368,0.822236675,0.820345923,0.819706632
153.868532,0.819013802,0.81961616,0.821415935,0.823854737,0.826228431,0.828465177,0.830466683,0.832105104,0.833239403,0.833749615,0.833573517,0.832727265,0.831299728,0.829422911,0.827233142,0.824842876,0.822334062,0.820451161,0.819814604
154.081282,0.819106686,0.81970688,0.821500345,0.823931003,0.826297253,0.828527444,0.830523468,0.832157673,0.833289195,0.833798197,0.833622516,0.832778302,0.831354352,0.829482534,0.827299009,0.824916062,0.822415487,0.820539131,0.819904853
154.334104,0.819216553,0.819814196,0.821600216,0.824021263,0.826378728,0.828601177,0.830590726,0.832219947,0.833348187,0.833855757,0.83368057,0.832838767,0.831419055,0.829553143,0.827376992,0.825002688,0.822511836,0.820643201,0.82001161
154.590075,0.819327241,0.819922321,0.821700863,0.824112253,0.826460885,0.828675548,0.830658581,0.832282788,0.833407723,0.833913852,0.833739161,0.832899785,0.83148434,0.829624371,0.827455639,0.825090025,0.822608943,0.820748065,0.820119174
154.801222,0.819418124,0.820011107,0.821783525,0.824187005,0.826528399,0.828736679,0.830714369,0.832334461,0.833456685,0.833961631,0.833787348,0.832949963,0.831538019,0.829682925,0.827520276,0.825161783,0.822688706,0.820834179,0.820207498
155.056645,0.819527573,0.820118036,0.8218831,0.824277076,0.826609771,0.828810377,0.830781639,0.832396782,0.833515742,0.834019265,0.833845472,0.833010484,0.831602752,0.829753523,0.827598188,0.825248256,0.822784797,0.820937899,0.820313873
155.292044,0.819627958,0.820216118,0.821974456,0.824359737,0.826684469,0.828878049,0.830843423,0.83245403,0.83357,0.834072217,0.833898874,0.833066083,0.831662211,0.829818356,0.827669719,0.825327624,0.822872965,0.821033046,0.820411446
155.522766,0.819725909,0.820311827,0.82206362,0.824440437,0.826757415,0.828944149,0.830903786,0.832509971,0.833623024,0.834123968,0.833951064,0.833120416,0.831720307,0.829881689,0.827739579,0.825405116,0.822959026,0.821125897,0.82050666
155.791412,0.819839412,0.820422741,0.822166971,0.824534004,0.826842017,0.829020831,0.830973828,0.832574894,0.833684569,0.834184039,0.834011644,0.833183477,0.831787726,0.829955169,0.82782061,0.825494975,0.823058789,0.821233508,0.820616999
156.044809,0.819945933,0.82052684,0.822263994,0.82462187,0.826921487,0.829092881,0.831039656,0.832635922,0.833742431,0.834240518,0.834068599,0.833242759,0.831851094,0.830024219,0.827896736,0.825579368,0.823152454,0.821334516,0.820720559
156.257559,0.820034975,0.820613863,0.822345118,0.824695357,0.826987969,0.829153172,0.83109475,0.832687009,0.833790872,0.834287804,0.834116283,0.833292387,0.831904134,0.830082004,0.827960427,0.825649958,0.823230777,0.821418961,0.820807133
156.510381,0.820140314,0.82071682,0.822441114,0.824782341,0.827066682,0.829224571,0.831160011,0.832747532,0.833848267,0.834343833,0.834172783,0.833351185,0.831966967,0.830150444,0.828035844,0.825733521,0.823323467,0.821518876,0.820909558
156.724103,0.820228973,0.82080348,0.822521931,0.82485559,0.827132984,0.829284727,0.831215006,0.832798543,0.833896648,0.834391065,0.83422041,0.833400746,0.832019921,0.830208111,0.828099376,0.825803896,0.823401508,0.821602982,0.82099577
156.977499,0.820333621,0.820905775,0.822617348,0.824942095,0.827211305,0.829355805,0.83128,0.83285884,0.833953841,0.834446903,0.834276716,0.833459332,0.832082508,0.830276257,0.828174433,0.825887016,0.823493656,0.821702269,0.821097537
157.232922,0.820438606,0.821008407,0.8227131,0.825028928,0.827289945,0.829427192,0.831345292,0.832919423,0.834011314,0.834503016,0.834333297,0.8335182,0.832145387,0.830344705,0.828249804,0.825970461,0.823586136,0.821801892,0.82119964
157.443071,0.820524601,0.821092479,0.822791551,0.825100092,0.827354412,0.829485726,0.831398839,0.832969117,0.834058461,0.834549051,0.834379716,0.833566491,0.83219696,0.830400835,0.828311597,0.826038855,0.823661914,0.821883505,0.82128328
157.699043,0.820628897,0.82119445,0.822886723,0.825186445,0.827432657,0.829556788,0.83146386,0.83302947,0.834115728,0.834604969,0.834436099,0.833625142,0.83225959,0.830468985,0.828386606,0.826121854,0.82375385,0.8219825,0.821384726
157.93519,0.82072467,0.821288095,0.822974141,0.825265786,0.827504568,0.829622114,0.831523646,0.833084972,0.834168399,0.834656402,0.834487958,0.833679084,0.832317181,0.83053164,0.828455549,0.826198122,0.823838304,0.82207342,0.821477889
158.165612,0.82081772,0.821379082,0.823059095,0.825342909,0.827574488,0.829685645,0.831581802,0.83313897,0.834219647,0.834706449,0.834538419,0.833731566,0.832373207,0.830592581,0.82852259,0.826272266,0.823920385,0.822161766,0.821568409
158.401011,0.820912367,0.821471638,0.82314553,0.825421398,0.827645663,0.829750332,0.831641028,0.833193971,0.834271854,0.834757433,0.834589825,0.833785026,0.832430268,0.830654636,0.828590842,0.82634773,0.824003903,0.822251641,0.821660489
